t,pwm,V,i,theta_m,omega_m,theta_l,omega_l,enc_m,enc_o,temp
1.5935,0.539955838925277,5.99942398598188,-0.488859404153751,38.307372591113,139.678608097116,0.765663012947047,2.79741433863436,38.3065682350802,0.766606898745849,37.3624400709087
1.594,0.535399802454221,5.93999742331593,-0.495433432596945,38.3769783668115,138.744494696854,0.767057069946584,2.778813659509,38.377131351323,0.768140879533735,37.3653794192777
1.5945,0.530821707654725,5.8802831433225,-0.501920407257094,38.4461181777899,137.814749216482,0.76844181437527,2.76016405523452,38.4461604867778,0.769291365124649,37.3683182777961
1.595,0.526221726972632,5.8202833952952,-0.508907453308338,38.5147991595491,136.909177820539,0.769817335442094,2.74192021206559,38.5151896222327,0.770825345912535,37.3712566465456
1.5955,0.521600033868894,5.76000044176818,-0.516639710296058,38.5830333729403,136.027675744225,0.771183862080076,2.72418633986016,38.5826847768996,0.77235932670042,37.3741945256078
1.596,0.516956802813637,5.69943655843874,-0.52487229829322,38.6508280039072,135.150848123182,0.772541573601031,2.70665974395785,38.6501799315666,0.773509812291335,37.3771319150643
1.5965,0.512292209280204,5.63859403408961,-0.533036556192559,38.7181788879937,134.252688222789,0.773890446534408,2.68883198955156,38.7176750862336,0.774660297882249,37.3800688149967
1.597,0.507606429739119,5.57747517051025,-0.540602023802386,38.7850712744927,133.316857773399,0.775230232102386,2.67031028235908,38.7851702409005,0.776194278670134,37.3830052254865
1.5975,0.502899641652031,5.51608228241779,-0.54740145074489,38.8514870907723,132.346407344898,0.776560573509778,2.65105534721141,38.8511314147796,0.777344764261049,37.3859411466154
1.598,0.498172023465577,5.4544176973771,-0.553722698952493,38.9174140446504,131.361408167344,0.77788118628624,2.6313957586352,38.9170925886587,0.778878745048934,37.3888765784648
1.5985,0.49342375460524,5.39248375572052,-0.560123818236437,38.9828510282806,130.386526353523,0.779191990625968,2.6118216002771,38.9830537625378,0.780029230639849,37.3918115211164
1.599,0.4886550154691,5.33028281046652,-0.567095612366594,39.0478067733588,129.436453959545,0.780493118939626,2.59269165435315,39.047480955629,0.781563211427734,37.3947459746516
1.5995,0.483865987421586,5.26781722723808,-0.574777858315913,39.1122928307136,128.507775459695,0.781784799376378,2.5740300926567,39.1119081487202,0.782713697018648,37.397679939152
1.6,0.47905685278716,5.20508938418035,-0.582889034663196,39.176315144464,127.581479541604,0.783067187706814,2.55552322908723,39.1763353418114,0.783864182609563,37.400613414699
1.6005,0.474227794843954,5.14210167187766,-0.590897375417562,39.2398690472526,126.634131612961,0.784340245209301,2.53670678085907,39.2392285541147,0.785014668200477,37.4035464013743
1.601,0.469378997817347,5.07885649326974,-0.598324762203042,39.3029403333224,125.65101266623,0.785603729168903,2.5172290575484,39.302121766418,0.786548648988363,37.4064788992591
1.6015,0.46451064687352,5.01535626356765,-0.60500814159254,39.3655115599385,124.633893798055,0.786857296584516,2.49704060490694,39.3650149787213,0.787699134579277,37.409410908435
1.602,0.45962292811294,4.95160341016879,-0.611178412991179,39.427569926567,123.599572716102,0.788100659672193,2.47641174579986,39.4279081910246,0.789233115367162,37.4123424289834
1.6025,0.454716028563813,4.88760037257147,-0.617324599249396,39.4891124374657,122.570470878655,0.789333707232431,2.45577849515177,39.4892674225401,0.790383600958077,37.4152734609858
1.603,0.449790136175468,4.82334960228871,-0.623927951012156,39.5501457463603,121.562764699522,0.790556529047028,2.43550876323606,39.5506266540555,0.791534086548991,37.4182040045236
1.6035,0.444845439811722,4.75885356276159,-0.631213122182429,39.6106810246291,120.578348375916,0.791769335194698,2.41571582744352,39.610451904783,0.792684572139905,37.4211340596781
1.604,0.439882129244169,4.69411472927177,-0.639042234358449,39.6707267107764,119.604396213264,0.792972316713307,2.39621024699238,39.6702771555106,0.793835057730819,37.4240636265308
1.6045,0.434900395145459,4.62913558885381,-0.64699572784392,39.7302828769239,118.620268376761,0.794165520557492,2.37660512974647,39.7301024062381,0.794985543321734,37.426992705163
1.605,0.429900429082478,4.56391864020623,-0.65458857503258,39.7893399195699,117.607902207046,0.795348800203696,2.35651345507196,39.7883936761778,0.796519524109619,37.4299212956562
1.6055,0.424882423509528,4.49846639360254,-0.661507971562561,39.8478820041702,116.560436194339,0.796521862473888,2.3357356256932,39.8482189269053,0.797670009700533,37.4328493980916
1.606,0.419846571761453,4.43278137080156,-0.667757004269817,39.9058933830777,115.485079435533,0.79768438343749,2.31434822871721,39.906510196845,0.798437000094476,37.4357770125506
1.6065,0.414793068046691,4.36686610495684,-0.673641862307426,39.9633644577026,114.399219064229,0.798836135038332,2.29265817464733,39.9632674859967,0.799587485685391,37.4387041391145
1.607,0.409722107440309,4.30072314052577,-0.679618801843064,40.0202947799669,113.322069992868,0.799977062761644,2.27105271860405,40.0200247751485,0.800737971276305,37.4416307778647
1.6075,0.404633885876986,4.23435503317808,-0.68608137226296,40.0766917982806,112.266003262007,0.801107281432722,2.24982196570768,40.0767820643003,0.801888456867219,37.4445569288823
1.608,0.399528600143937,4.16776434970352,-0.693187621907283,40.1325661476331,111.231394147969,0.802226995626218,2.22903480827389,40.133539353452,0.803038942458133,37.4474825922488
1.6085,0.394406447873816,4.10095366791934,-0.700799969359711,40.1879257371084,110.206963753265,0.803336383869067,2.20851816312438,40.1887626618159,0.804189428049047,37.4504077680453
1.609,0.389267627537549,4.03392557657672,-0.70855548560223,40.242771243043,109.175059984835,0.804435498637013,2.18794090865853,40.2424519893919,0.805339913639962,37.4533324563532
1.6095,0.384112338437133,3.96668267526696,-0.716027611337776,40.297094836529,108.119313959303,0.805524223768304,2.16695961650738,40.2976752977558,0.806490399230876,37.4562566572536
1.61,0.3789407806984,3.89922757432696,-0.722905423305122,40.3508824962431,107.031324897227,0.806602303943947,2.14536108605999,40.3513646253318,0.80764088482179,37.4591803708279
1.6105,0.37375315526373,3.8315628947443,-0.729115448968441,40.4041187575679,105.913720401673,0.807669430107808,2.12314356938477,40.4035199721199,0.808407875215733,37.4621035971571
1.611,0.368549663884698,3.76369126806128,-0.734840986275531,40.4567918481074,104.778641756481,0.808725343136403,2.10050854499357,40.4572092996959,0.809558360806647,37.4650263363225
1.6115,0.363330509114724,3.69561533627901,-0.740439131252962,40.5088971637541,103.642620830374,0.809769913620902,2.07777339300552,40.509364646484,0.810708846397561,37.4679485884054
1.612,0.358095894301625,3.62733775176032,-0.746296080900064,40.5604378508123,102.520127402229,0.810803168329441,2.05524544114635,40.5599860124842,0.811475836791504,37.4708703534868
1.6125,0.352846023580182,3.55886117713281,-0.752680809815922,40.611422461653,101.418315960907,0.811825256716506,2.03310810711381,40.6121413592723,0.812626322382418,37.4737916316479
1.613,0.347581101864604,3.49018828519049,-0.759651518405322,40.6618607393328,100.334794757985,0.812836373772071,2.01136011514742,40.6627627252726,0.813776807973333,37.4767124229699
1.6135,0.342301334840996,3.4213217587956,-0.76704439321314,40.711759177417,99.2589575788587,0.813836670093173,1.98982516926006,40.7118501104849,0.814927293564247,37.479632727534
1.614,0.337006928959761,3.35226429077949,-0.774541387716859,40.7611179354192,98.1760744300623,0.814826181933567,1.96822219231815,40.7609374956973,0.81569428395819,37.4825525454211
1.6145,0.331698091427969,3.28301858384307,-0.781786895766291,40.8099300877076,97.0725347236921,0.815804804226587,1.94626697976086,40.8100248809096,0.816461274352133,37.4854718767125
1.615,0.326375030201672,3.21358735045659,-0.788509708694466,40.858183311553,95.9403606578582,0.816772313041452,1.92376827969917,40.857578285334,0.817611759943047,37.4883907214893
1.6155,0.321037953978197,3.14397331275909,-0.794608535897422,40.9058632855871,94.7795354783268,0.817728426669315,1.90068623175385,40.9051316897585,0.81837875033699,37.4913090798324
1.616,0.315687072188377,3.07417920245709,-0.80017634715386,40.9529575751063,93.5976225983834,0.818672882680772,1.8771378140733,40.952685094183,0.819529235927904,37.494226951823
1.6165,0.310322594988759,3.00420776072295,-0.805460966435763,40.9994587292509,92.4069939800785,0.819605505137141,1.85335201140266,41.0002384986074,0.820679721518818,37.4971443375421
1.617,0.304944733253751,2.9340617380924,-0.810779993870193,41.0453656766224,91.220795505844,0.820526241489519,1.82959339810888,41.0447239414561,0.821446711912761,37.5000612370708
1.6175,0.299553698567744,2.86374389436188,-0.81642134726031,41.0906831317298,90.0490249238972,0.821435160200169,1.80608144449042,41.0907433650927,0.822597197503675,37.5029776504901
1.618,0.294149703217187,2.79325699848504,-0.82256052361356,41.1354193466663,88.8958348219567,0.822332412952944,1.78292956660886,41.1352288079414,0.823364187897618,37.505893577881
1.6185,0.288732960182634,2.72260382846913,-0.829216636758047,41.1795829835362,87.7587126577706,0.823218175152762,1.76011923266341,41.17971425079,0.824131178291561,37.5088090193245
1.619,0.283303683130718,2.65178717127024,-0.836255768521028,41.2231800539053,86.6295688186991,0.824092583193833,1.73751293162316,41.2226657128508,0.824898168685504,37.5117239749016
1.6195,0.277862086406122,2.58080982268855,-0.843435993651053,41.2662117587482,85.4972505526888,0.824955686051691,1.71489849980921,41.2656171749116,0.826048654276418,37.5146384446932
1.62,0.272408385023505,2.5096745872631,-0.850477617643751,41.3086737331508,84.3506470579721,0.825807423066279,1.69204955854093,41.3085686369724,0.826815644670361,37.5175524287803
1.6205,0.266942794659356,2.43838427816551,-0.857137649093806,41.3505567804599,83.1815421781046,0.826647631652425,1.66878478604303,41.3499861182453,0.827582635064303,37.5204659272439
1.621,0.26146553164385,2.36694171709369,-0.863269032567322,41.3918487910875,81.9865003324652,0.827476080603362,1.64501101770228,41.3914035995183,0.828349625458246,37.5233789401649
1.6215,0.255976812952648,2.29534973416497,-0.868850894402466,41.4325372662318,80.7674002449312,0.828292518513556,1.62074062307741,41.4328210807912,0.82950011104916,37.5262914676241
1.622,0.250476856198642,2.22361116780837,-0.873985639977877,41.4726117835413,79.5306689927916,0.829096724194273,1.59608209978859,41.4727045812762,0.829883606246132,37.5292035097026
1.6225,0.244965879623711,2.15172886465711,-0.878867107476098,41.5120658258531,78.2855002546058,0.829888546922031,1.57120881124247,41.5125880817612,0.830650596640075,37.5321150664812
1.623,0.239444102090374,2.07970567943966,-0.883730336154759,41.5508976052967,77.0416175197102,0.830667928023366,1.54631559409725,41.5509376014584,0.831417587034017,37.5350261380408
1.6235,0.233911743073455,2.00754447487115,-0.888797209372495,41.5891098002557,75.8071623161774,0.831434900732931,1.52157524416411,41.5892871211555,0.83218457742796,37.5379367244621
1.624,0.228369022651687,1.93524812154375,-0.894230368826137,41.6267083706142,74.5871191180833,0.83218957055687,1.49710405159139,41.6261026600648,0.832951567821903,37.5408468258262
1.6245,0.222816161499308,1.86281949781707,-0.900103943916607,41.6637007875894,73.3825487824615,0.832932082159136,1.47294235747297,41.662918198974,0.833718558215846,37.5437564422138
1.625,0.217253380877569,1.79026148970742,-0.906395096260812,41.7000940944522,72.1906786688932,0.833662580837342,1.44905235535071,41.6997337378833,0.834485548609789,37.5466655737058
1.6255,0.211680902626245,1.7175769907771,-0.912995457957156,41.7358931960138,71.0057275774229,0.834381176760114,1.42533133573654,41.7365492767925,0.835252539003732,37.5495742203828
1.626,0.206098949155117,1.64476890202327,-0.919737590100766,41.7710996772798,69.8201974866988,0.835087918517034,1.40163569194552,41.7718308349139,0.836019529397674,37.5524823823259
1.6265,0.200507743435387,1.57184013176591,-0.926429607736787,41.8057113146035,68.6263518080277,0.835782779928174,1.37780995261145,41.8055784122474,0.836786519791617,37.5553900596157
1.627,0.194907508991068,1.49879359553567,-0.932890753459739,41.8397222983092,67.4175830147831,0.836465661173824,1.35371502998878,41.8393259895809,0.83755351018556,37.5582972523329
1.6275,0.189298469890361,1.42563221596123,-0.938981258599963,41.8731240525387,66.1894339032363,0.837136402564336,1.32925053206245,41.8730735669143,0.838320500579503,37.5612039605585
1.628,0.183680850736958,1.35235892265598,-0.944622221974952,41.9059064526713,64.9401666271882,0.837794807286296,1.3043683557765,41.9068211442478,0.838703995776474,37.564110184373
1.6285,0.178054876661361,1.27897665210471,-0.949803315698388,41.9380591968591,63.6708101238964,0.838440668420213,1.27907617989181,41.9390347407934,0.839470986170417,37.5670159238573
1.629,0.172420773312103,1.20548834754917,-0.954578454057735,41.9695730909385,62.3847661938,0.839073795339039,1.25343149540861,41.9697143565511,0.84023797656436,37.5699211790919
1.6295,0.166778766847,1.13189695887391,-0.959052156056654,42.0004410605917,61.0871124191402,0.839694035441065,1.22752891269624,42.0003939723089,0.840621471761331,37.5728259501578
1.63,0.16112908392432,1.05820544249113,-0.963360079005042,42.0306587741787,59.7837419285101,0.840301288559437,1.20148356079271,42.0310735880666,0.841004966958303,37.5757302371355
1.6305,0.155471951693959,0.984416761225558,-0.967647359006742,42.0602248323774,58.480490866363,0.840895512823397,1.17541349504644,42.0602192230364,0.841771957352246,37.5786340401056
1.631,0.14980759778854,0.910533884198344,-0.972048334260656,42.0891405522897,57.1823887829676,0.841476722190055,1.14942397158434,42.0893648580062,0.842155452549217,37.581537359149
1.6315,0.144136250314512,0.836559786711028,-0.976670517273285,42.1174094309897,55.8931260170193,0.842044977101905,1.12359567581739,42.1169765121882,0.84292244294316,37.5844401943461
1.632,0.138458137843222,0.762497450128985,-0.981584222569818,42.1450364016253,54.6147565253029,0.842600370439825,1.09797767586159,42.1445881663701,0.843689433337103,37.5873425457777
1.6325,0.132773489401921,0.688349861764186,-0.986818100633226,42.1720270001974,53.3476377632186,0.843143011133269,1.0725850979145,42.172199820552,0.844072928534074,37.5902444135244
1.633,0.127082534464766,0.614120014757814,-0.992360177338121,42.1983865531268,52.0905739542711,0.843673007681244,1.04740109398412,42.1982774939461,0.844456423731045,37.5931457976668
1.6335,0.12138550294379,0.539810907962474,-0.998163375056435,42.2241194752415,50.8411145046728,0.844190453490766,1.02238214410433,42.2243551673402,0.845223414124988,37.5960466982854
1.634,0.115682625179815,0.46542554582367,-1.0041540523631,42.2492287385577,49.5959387601214,0.844695415385069,0.997465433107341,42.2488988599463,0.84560690932196,37.5989471154609
1.6345,0.109974131933382,0.390966938261499,-1.01024207533222,42.2737155424848,48.3512769481593,0.845187926031897,0.972577154204068,42.2734425525525,0.845990404518931,37.6018470492737
1.635,0.104260254375593,0.316438100551211,-1.01633113247704,42.2975791903284,47.103314426258,0.84566798050573,0.947640741128698,42.2979862451587,0.846373899715902,37.6047464998046
